1,44,1,0,11,4,10,0
1,44,1,4000,15,2,3,0
2,10,1,7353,4,60,8,0
2,45,1,5470,31,5,10,0
2,15,1,7744,4,2,10,0
2,5,1,4552,13,0,5,0
1,18,1,5000,12,0,4,0
1,10,1,3000,10,0,2,0
2,10,1,4000,29,0,3,0
1,11,1,0,10,1,10,0
1,44,1,9000,16,1,8,0
1,44,1,2434,1,0,18,0
1,39,1,0,24,0,4,0
1,10,1,8133,6,0,15,0
1,15,1,8000,9,0,7,0
1,21,1,7953,37,0,15,0
2,29,1,3051,19,0,6,0
2,2,1,5000,5,32,4,0
1,26,1,916,14,3,6,0
1,29,1,0,16,0,12,0
2,11,1,0,100,0,15,0
2,10,1,4079,100,0,7,0
2,15,1,0,18,17,2,0
2,10,1,7000,25,16,6,0
2,44,1,2496,5,9,4,0
1,11,1,6346,63,31,10,0
2,10,1,0,21,0,6,0
2,44,1,3203,60,8,3,0
1,33,1,8644,4,2,8,0
1,39,1,0,15,0,5,0
1,6,2,0,5,0,3,0
1,43,1,5673,42,0,5,0
1,5,1,5000,23,0,4,0
1,5,1,4291,22,0,7,0
1,29,1,5440,11,2,8,0
2,13,1,12000,2,0,11,0
1,44,1,0,43,0,9,0
2,21,1,3000,38,3,2,0
2,20,1,0,12,1,8,0
1,6,1,6000,18,6,5,0
1,31,1,4504,100,18,5,0
1,5,1,5906,33,9,22,0
2,16,1,3061,31,0,6,0
2,19,1,3000,3,0,2,0
2,32,1,1117,8,0,12,0
2,22,1,0,39,0,3,0
2,44,1,2537,21,3,18,0
1,48,1,10316,16,0,10,0
2,15,1,0,19,0,5,0
1,39,1,13428,9,0,23,0
1,5,1,8920,15,0,11,0
2,32,1,0,58,3,9,0
1,5,1,1495,56,0,5,0
1,5,1,4765,29,4,9,0
2,44,1,5000,6,0,4,0
1,14,1,4000,26,0,3,0
1,22,1,6909,17,0,40,0
1,10,1,6000,38,0,5,0
2,43,1,3680,3,1,3,0
1,29,1,8000,7,0,7,0
1,44,1,97,3,1,1,0
2,4,1,0,19,3,22,0
2,12,1,392,16,0,4,0
1,15,1,0,18,1,10,0
2,36,1,1906,1,0,19,0
2,44,1,8000,24,8,7,0
2,5,1,9000,13,0,8,0
1,20,1,1115,32,0,10,0
1,23,1,5000,31,0,4,0
1,21,1,3000,15,0,2,0
1,4,1,3307,7,32,10,0
2,43,2,9314,30,3,16,0
1,48,1,4000,1,9,3,0
2,14,1,0,37,17,9,0
2,20,1,7000,40,4,6,0
1,5,1,8757,5,10,8,0
1,10,1,0,100,0,6,0
1,19,1,1993,1,0,2,0
2,10,2,3065,23,3,22,1
2,32,1,5000,2,0,4,0
1,36,1,5000,7,0,4,0
1,5,1,6519,30,0,6,0
1,15,1,4000,33,0,3,0
2,44,1,9000,45,0,8,0
2,15,1,3180,15,2,9,0
2,48,1,4000,42,0,3,0
1,10,1,0,7,0,8,0
1,6,1,8262,12,0,9,0
2,18,1,6444,18,0,6,0
2,43,1,8520,62,0,10,0
1,41,1,3595,9,0,7,0
1,35,1,4000,13,28,3,0
2,3,1,8000,28,0,7,0
2,24,1,0,9,0,8,0
1,39,1,4000,7,5,3,0
2,31,1,0,20,8,3,0
1,48,2,0,61,0,10,0
2,13,1,0,14,0,26,0
1,24,1,1117,53,10,2,0
2,35,1,0,9,6,2,0
1,11,2,14345,100,0,27,1
1,43,1,0,45,0,7,0
1,20,1,666,8,5,75,0
1,36,1,2703,35,0,3,0
2,16,1,87,100,8,6,0
1,28,1,2947,18,0,11,0
1,35,1,11000,16,3,10,0
1,5,1,5000,14,6,4,0
1,39,1,5855,32,0,9,0
1,21,1,12000,30,8,11,0
1,10,1,0,46,7,7,0
1,4,1,5399,34,6,7,0
1,25,1,0,10,0,3,0
2,16,1,5000,5,6,4,0
1,5,1,0,75,0,3,0
1,35,1,6000,16,33,5,0
1,10,1,3474,67,26,10,0
2,50,1,3000,8,0,2,0
1,5,1,0,11,0,6,0
2,35,1,14000,81,0,13,0
1,32,1,6000,6,21,5,0
2,44,1,0,12,1,7,0
1,44,1,6000,65,0,5,0
2,5,1,3785,25,0,4,0
2,44,1,0,35,0,3,0
1,15,1,13000,23,0,12,0
2,38,1,1446,56,0,12,0
1,11,1,4859,15,0,7,0
1,21,1,10297,12,36,38,1
1,5,1,1236,9,0,12,0
1,16,1,7357,32,0,11,0
1,49,1,4000,28,17,3,0
1,5,1,0,52,4,7,0
1,39,1,4000,6,0,3,0
1,48,1,2510,16,0,23,0
2,5,1,0,5,0,18,0
1,21,1,0,40,21,28,0
2,32,1,6618,6,0,9,0
2,44,1,0,34,0,7,0
1,23,1,0,3,0,10,0
1,39,1,0,26,0,15,0
2,44,1,6000,14,0,5,0
2,37,1,0,6,4,35,0
1,19,1,0,4,60,5,0
1,10,1,5266,100,5,75,1
1,35,1,14000,100,0,13,0
2,18,1,7232,13,3,8,0
1,21,1,4000,8,2,3,0
1,5,1,4000,39,0,3,0
1,4,2,12603,9,0,13,1
2,16,1,0,24,9,3,0
2,35,2,0,17,3,15,0
2,44,1,2000,55,0,1,0
1,18,1,3129,15,4,10,0
1,19,1,5000,22,0,4,0
1,45,1,3795,15,0,14,0
2,21,1,0,7,0,4,0
2,4,1,2000,41,23,1,0
1,39,1,1845,4,0,5,0
1,29,1,78,11,0,9,0
1,32,1,0,11,0,4,0
1,6,1,2080,10,6,17,0
2,24,1,3701,13,3,3,0
1,18,1,0,100,0,10,0
1,10,1,0,44,0,6,0
2,20,1,0,3,3,4,0
1,5,1,0,20,12,2,0
1,5,1,8224,27,0,75,1
2,15,1,2797,5,0,4,0
1,39,1,10713,25,47,17,1
2,32,1,10676,8,7,18,0
1,29,1,2296,33,12,10,0
1,35,1,4000,37,0,3,0
1,44,1,1493,6,0,7,0
1,36,1,17000,41,4,16,1
2,10,1,1141,39,24,10,0
1,12,1,5000,100,0,4,0
2,26,1,6334,68,0,6,0
2,5,1,0,16,3,9,0
2,36,1,0,7,0,10,0
2,5,2,0,10,7,7,0
2,23,1,0,56,2,16,0
2,21,1,0,9,9,5,0
1,17,1,8902,11,7,38,1
1,35,1,3000,21,0,2,0
2,45,1,6000,33,11,5,0
1,3,1,2000,25,7,1,0
1,5,1,3000,100,0,2,0
2,15,1,5626,9,1,5,0
1,5,2,7181,2,4,26,0
1,5,1,4000,40,0,3,0
1,49,1,4000,62,4,3,0
2,25,1,8885,6,0,47,1
2,35,1,10062,8,0,41,1
2,29,1,4179,71,0,11,0
2,48,1,2000,12,13,1,0
2,19,1,4000,9,10,3,0
2,46,1,348,18,0,5,0
1,44,1,8179,14,4,21,0
1,43,1,5272,30,0,30,0
1,5,1,1106,4,46,6,0
1,15,1,4917,4,0,5,0
2,25,1,7000,100,13,6,0
2,21,1,8000,22,0,7,0
1,16,1,9460,84,11,11,0
2,39,1,2000,6,0,1,0
1,5,1,13394,5,3,15,0
1,5,1,0,10,0,3,0
1,35,1,5000,52,22,4,0
1,39,1,4000,88,0,3,0
2,7,1,0,8,0,6,0
2,10,1,566,55,0,6,0
1,13,1,0,31,0,8,0
1,43,1,10573,20,0,14,0
2,44,1,4000,5,11,3,0
1,5,1,4000,100,0,3,0
1,5,1,846,14,0,2,0
1,2,1,4000,10,0,3,0
1,39,1,7000,100,0,6,0
1,11,1,3213,4,0,24,0
1,5,1,0,4,0,16,0
2,20,1,7839,72,46,7,0
1,50,1,6000,16,37,5,0
1,15,1,4000,26,6,3,0
2,21,1,0,60,0,9,0
1,39,1,5000,15,0,4,0
1,41,1,6041,1,0,7,0
1,46,1,0,12,9,3,0
1,44,1,7000,21,4,6,0
1,24,1,6000,16,2,5,0
1,10,1,6000,20,1,5,0
1,13,1,1328,3,0,39,0
1,39,1,4000,14,0,3,0
1,5,1,5000,8,0,4,0
2,15,1,0,7,0,1,0
1,29,1,0,100,0,3,0
2,44,1,11043,14,0,11,0
1,23,1,1762,10,4,3,0
2,23,1,565,31,7,3,0
1,31,1,0,8,0,4,0
2,5,1,0,12,12,5,0
2,6,1,3791,6,0,49,0
1,35,1,0,43,0,42,0
1,19,1,5000,14,4,4,0
2,4,1,0,6,0,2,0
1,10,1,0,26,0,4,0
2,6,1,4000,66,0,3,0
2,5,1,9000,22,0,8,1
2,23,2,9000,6,0,8,0
2,5,1,3232,19,0,9,0
1,10,1,7000,19,0,6,0
1,41,1,4000,11,14,3,0
1,35,1,0,50,4,17,0
2,10,1,5000,45,1,4,0
1,44,1,15000,14,0,14,0
2,46,1,0,20,1,5,0
1,29,1,15358,55,0,19,0
1,10,1,5490,2,0,30,0
2,3,1,2472,72,2,26,0
1,5,2,0,18,0,12,0
2,5,1,2958,9,4,3,0
2,4,1,6078,8,0,7,0
1,35,1,2067,88,0,52,0
2,29,1,3000,36,0,2,0
2,16,1,5625,16,5,28,0
1,30,1,8373,12,0,22,0
1,44,1,3000,12,8,2,0
2,11,1,230,4,0,18,0
2,50,1,0,92,0,28,0
1,35,1,6000,7,0,5,0
1,25,1,845,39,0,16,0
1,20,1,2000,8,8,1,0
2,36,2,0,32,3,2,0
1,44,1,8000,61,19,7,0
2,11,1,5304,30,0,8,0
1,32,1,6302,10,17,9,0
1,29,1,5000,100,0,4,0
1,11,1,4000,48,0,3,0
2,14,1,12000,6,0,11,0
1,13,1,4555,7,1,19,0
2,10,1,10000,48,0,9,0
1,5,1,1962,38,1,10,0
1,10,1,2709,46,0,18,0
1,3,1,12047,7,0,18,0
1,20,1,0,4,0,9,0
1,48,1,3000,21,0,2,0
1,20,1,3752,76,2,23,0
1,37,1,0,12,0,17,0
2,44,1,4000,25,0,3,0
1,5,1,0,100,24,2,0
2,21,1,0,100,0,7,0
2,3,1,10000,60,0,9,0
2,43,1,0,10,0,7,0
2,50,1,2661,11,0,6,0
2,43,1,3000,100,0,2,0
2,38,1,0,4,0,3,0
1,18,1,0,72,0,3,0
1,31,1,0,3,3,43,0
1,5,1,1523,64,0,21,0
2,14,1,8000,14,0,7,0
2,5,1,11000,15,0,10,0
2,35,1,0,68,0,6,0
1,12,1,7000,5,4,6,0
1,25,1,4000,44,2,3,0
1,35,1,5000,12,2,4,0
1,5,1,2000,19,4,1,0
1,20,1,5000,34,17,4,0
1,5,1,0,3,8,5,0
1,5,1,44,17,0,3,0
1,32,1,5355,100,1,7,0
2,21,1,8000,5,5,7,0
1,29,1,7000,1,0,6,0
2,44,1,2808,7,0,17,0
1,13,1,1361,7,4,5,0
1,5,1,0,13,13,6,0
2,19,1,1649,29,3,2,0
2,45,1,7965,38,11,12,0
1,48,1,7000,13,0,6,0
1,7,1,2683,2,0,7,0
1,29,1,0,6,12,17,0
2,49,2,0,16,0,10,0
1,43,1,9000,8,3,8,0
2,5,1,1402,25,0,3,0
1,13,2,2148,46,31,16,0
1,6,1,3858,11,14,5,0
1,5,1,3903,11,3,4,0
1,7,1,0,11,13,36,0
2,39,1,8000,25,0,7,0
1,32,1,14010,11,26,20,0
2,39,1,3000,16,0,2,0
1,39,1,0,16,0,23,0
2,32,1,433,100,0,12,0
2,37,1,6495,5,0,18,0
1,49,1,3000,14,6,2,0
1,46,2,3000,41,0,2,0
2,39,1,6000,8,0,5,0
2,41,1,5155,11,8,8,0
2,8,1,9329,16,0,13,0
2,21,1,0,69,0,8,0
2,23,1,4000,23,0,3,0
1,2,1,0,50,0,3,0
1,35,2,3000,18,17,2,0
2,5,1,3000,41,3,2,0
1,35,1,0,6,2,22,0
2,29,1,0,27,0,5,0
1,10,1,4000,12,0,3,0
1,14,1,0,48,0,8,0
2,5,1,4000,89,0,3,0
1,48,1,0,17,4,5,0
2,35,1,2812,12,0,45,0
2,2,1,0,12,0,10,0
1,21,1,6000,4,0,5,0
1,22,1,0,13,0,7,0
1,10,1,0,8,0,8,0
2,38,1,3000,24,3,2,0
1,13,1,10395,9,10,19,0
2,36,1,0,2,0,6,0
1,15,1,662,100,3,27,0
2,6,1,3000,37,0,2,0
1,5,1,0,15,8,3,0
2,16,1,3963,15,0,7,0
1,44,1,5000,71,4,4,0
1,15,1,3456,9,0,44,0
1,35,1,7000,26,0,6,0
2,33,1,3136,43,3,8,0
2,18,1,4000,4,0,3,0
1,6,1,0,26,0,4,0
1,20,1,4000,40,5,3,0
2,24,1,0,44,0,2,0
1,44,1,3639,15,0,8,0
1,23,1,0,44,0,7,0
1,5,1,0,18,0,2,0
1,29,1,2008,63,0,7,0
2,36,1,10000,85,4,9,1
1,5,1,5000,100,0,4,0
1,44,1,10681,7,0,42,1
2,5,1,1702,16,1,4,0
1,44,1,0,17,1,3,0
1,5,1,2631,76,0,11,0
2,23,1,4000,17,4,3,0
1,13,1,5000,15,0,4,0
1,19,1,0,24,0,4,0
1,23,1,0,19,0,22,0
1,39,1,13346,12,0,19,0
2,11,1,0,4,0,4,0
1,13,1,3000,29,0,2,0
2,45,1,4000,14,0,3,0
1,21,1,17142,100,0,18,1
1,41,1,2043,13,0,2,0
2,15,1,5000,9,0,4,0
1,10,1,5000,19,0,4,0
1,11,1,502,30,0,5,0
1,23,1,12000,5,4,11,0
2,5,1,3000,1,6,2,0
1,35,1,1971,43,0,4,0
1,35,1,8769,100,0,9,1
1,36,1,5737,19,2,12,0
2,33,1,0,12,0,7,0
1,39,1,0,20,0,10,0
1,15,1,4000,13,0,3,0
2,18,1,0,15,0,31,0
2,11,1,5000,21,3,4,0
2,32,1,3471,11,0,3,0
1,10,1,0,3,0,13,0
2,32,1,0,21,0,6,0
1,7,1,7572,84,0,7,0
2,43,1,7184,6,0,27,0
2,44,1,4188,23,0,12,0
2,34,1,3591,17,0,7,0
1,5,1,0,7,6,8,0
2,5,1,4000,100,5,3,1
2,5,1,4986,2,0,28,0
2,35,1,65,75,10,3,0
1,20,1,964,20,13,3,0
1,35,1,13000,6,2,12,1
1,43,1,7000,22,0,6,0
1,44,1,6120,69,0,11,0
2,15,1,4000,100,0,3,0
2,35,1,11000,7,20,10,0
2,39,1,0,5,0,7,0
2,41,1,6000,52,0,5,0
1,20,1,4000,24,2,3,0
1,44,1,3654,100,0,5,0
2,36,1,5000,5,12,4,0
1,39,1,4677,4,0,5,0
1,1,1,15438,77,0,20,1
2,35,1,0,22,0,10,0
2,17,1,353,15,0,7,0
1,12,1,0,18,0,11,0
1,44,1,7247,31,2,8,0
2,36,1,2073,3,0,4,0
1,35,1,0,100,0,42,0
2,18,1,4000,9,0,3,0
1,11,1,0,17,12,18,0
1,36,1,659,20,0,9,0
1,44,1,4000,14,9,3,0
1,41,1,3000,59,0,2,0
1,19,1,17356,6,0,22,0
1,40,1,6078,19,0,23,0
1,15,1,0,100,0,5,0
1,19,1,8012,12,0,20,0
2,4,1,5954,30,0,6,0
1,32,1,0,9,15,21,0
1,35,1,9602,2,27,20,0
2,24,2,0,16,5,13,0
1,15,1,0,32,12,4,0
1,10,1,0,25,0,46,0
1,5,1,12057,53,0,16,0
1,43,1,5000,100,0,4,0
1,10,1,613,8,0,3,0
2,46,1,5000,20,1,4,0
2,36,1,5000,45,1,4,0
1,5,1,4000,15,0,3,0
2,16,1,4884,82,31,4,0
2,39,1,8374,43,0,19,0
1,10,1,4205,23,0,4,0
2,16,1,1810,98,0,28,0
1,49,1,5000,17,60,4,0
2,24,1,8000,19,0,7,0
1,35,1,0,19,0,2,0
1,5,1,5000,4,0,4,0
2,36,1,4000,19,8,3,0
2,10,1,6169,41,2,6,0
1,4,1,7907,16,3,25,0
2,10,1,0,15,0,4,0
2,38,1,0,6,3,5,0
1,24,1,0,19,0,2,0
1,23,1,7900,10,9,23,0
1,44,1,4524,5,0,4,0
1,26,1,3778,25,1,3,0
1,35,1,6500,11,0,10,0
2,27,1,8873,24,3,8,0
2,38,1,7017,26,0,11,0
1,18,1,7475,78,0,7,0
1,10,1,9000,27,0,8,0
1,36,1,5000,13,0,4,0
2,46,1,4993,8,4,10,0
2,44,1,6499,19,0,10,0
2,21,1,3010,39,4,9,0
2,45,1,13525,36,1,15,0
2,9,1,5878,8,3,58,1
1,11,1,3000,16,0,2,0
2,11,1,4000,12,0,3,0
1,35,1,0,4,0,6,0
2,41,1,538,3,0,18,0
1,41,1,5000,12,0,4,0
1,49,1,0,9,0,7,0
2,32,1,0,44,2,7,0
2,44,1,7575,87,4,8,0
1,4,1,9000,11,0,8,0
1,5,1,0,11,0,17,0
2,35,1,2875,100,0,7,0
2,39,1,8000,10,0,7,0
2,10,1,3649,7,0,3,0
1,34,1,269,78,6,6,0
1,43,1,7000,20,0,6,0
1,24,1,2499,3,0,75,0
1,22,1,6000,6,0,5,0
1,31,1,0,17,6,28,0
1,10,1,4000,12,11,3,0
1,26,1,7870,7,0,15,0
2,6,1,6890,15,4,10,0
2,44,1,0,19,3,5,0
1,35,1,0,78,0,3,0
1,44,1,4466,17,16,13,0
1,11,1,5000,3,0,4,0
2,5,1,9869,7,0,17,0
2,21,1,0,10,0,2,0
1,5,1,0,3,2,6,0
1,36,1,4027,28,0,8,0
1,33,1,7000,4,2,6,0
2,14,1,10647,8,0,10,0
2,34,1,0,64,5,6,0
1,39,1,1901,29,20,9,0
1,39,1,3000,13,0,2,0
2,5,1,8000,89,2,7,0
2,7,1,0,100,3,25,0
2,11,1,11000,6,0,10,1
1,35,1,0,79,0,7,0
2,15,1,0,20,2,2,0
1,5,1,5782,10,0,6,0
2,14,1,0,57,0,75,1
1,21,1,0,3,1,4,0
1,39,1,0,96,3,7,0
2,5,1,0,2,0,3,0
1,32,1,4018,45,1,8,0
2,5,1,4000,79,0,3,0
1,35,1,6000,83,54,5,0
1,43,1,4000,30,2,3,0
1,46,1,0,15,0,9,0
1,16,1,1664,19,11,11,0
2,16,1,5128,9,0,6,0
2,19,1,3000,13,0,2,0
1,34,1,0,2,0,8,0
1,44,1,13391,13,0,24,1
1,7,1,0,47,0,18,0
1,28,1,3000,10,0,2,0
1,44,1,10319,24,0,32,1
1,38,1,14000,100,12,13,1
1,32,1,3000,17,15,2,0
2,10,1,0,57,20,7,0
2,18,1,5126,45,0,12,0
1,44,2,3599,15,0,6,0
2,23,1,3460,38,0,4,0
2,10,1,2396,12,7,13,0
1,13,1,172,100,33,13,0
1,18,1,0,62,11,13,0
2,12,1,10000,14,0,9,0
1,37,1,698,13,5,2,0
1,20,1,0,9,1,15,0
1,29,1,7000,58,0,6,0
2,44,1,0,13,1,2,0
2,39,1,0,14,3,5,0
2,47,1,7000,25,0,6,0
1,16,1,0,8,0,6,0
1,23,1,6000,24,2,5,0
1,38,1,10000,4,0,9,0
1,7,1,5000,49,0,4,0
1,5,2,0,15,8,17,0
2,49,1,3146,18,0,3,0
2,33,1,0,19,10,5,0
1,18,1,0,14,2,21,0
1,45,1,7000,21,0,6,0
1,3,1,8800,11,2,10,0
2,35,1,0,38,31,12,0
1,2,1,5000,19,0,4,0
1,16,1,7010,11,0,13,0
1,35,1,2239,9,0,10,0
1,5,1,0,100,0,7,0
1,5,1,4000,15,0,3,0
1,50,1,3000,9,14,2,0
1,46,1,5981,41,4,8,0
1,44,1,0,62,1,7,0
1,44,2,3110,11,0,10,0
2,4,1,0,8,3,3,0
1,5,1,3075,23,11,4,0
1,50,1,4000,43,0,3,0
2,2,1,1264,8,6,2,0
1,23,1,5120,14,1,24,0
2,35,1,0,5,0,4,0
1,5,1,0,20,0,19,0
1,21,1,6000,9,2,5,0
2,45,1,0,9,4,9,0
2,36,1,3034,16,0,3,0
2,48,1,4630,12,0,15,0
1,10,1,2710,19,0,8,0
2,5,1,0,14,0,8,0
2,11,1,4000,32,6,3,0
1,12,1,410,86,1,11,0
1,15,1,0,4,16,6,0
1,11,1,8147,100,60,8,1
1,15,1,4000,47,0,3,0
1,16,1,8000,38,0,7,0
2,44,1,487,10,0,9,0
1,16,1,0,12,0,5,0
2,49,1,0,18,0,12,0
1,46,1,0,24,0,8,0
1,44,1,0,52,0,16,0
1,36,1,0,41,0,2,0
1,39,1,2098,18,6,22,0
1,11,1,12946,11,0,17,1
2,13,1,3000,25,0,2,0
2,24,1,14936,11,0,14,0
1,29,1,0,60,0,2,0
1,48,1,623,5,2,4,0
1,25,1,7000,68,0,6,0
1,23,1,0,67,28,7,0
1,39,1,689,12,1,4,0
1,10,1,4000,28,2,3,0
2,5,1,4627,3,2,11,0
1,5,1,0,8,0,3,0
1,41,1,4440,12,0,21,0
2,49,2,0,6,22,3,0
1,5,1,6000,28,0,5,0
1,5,1,3000,6,0,2,0
1,21,1,0,26,0,3,0
1,11,1,4000,2,0,3,0
1,36,1,1523,25,7,17,0
1,41,1,5000,56,0,4,0
2,14,1,4000,39,0,3,0
1,48,1,8764,100,0,25,1
1,11,1,0,29,23,27,0
2,43,1,6000,4,0,5,0
1,6,1,0,1,2,4,0
1,19,1,6478,23,30,8,0
1,18,1,3890,36,0,10,0
